,Ingest (Low) [],ICAL (Low) [],RCAL (Low) [],DPrepA (Low) [],DPrepA_Image (Low) [],DPrepB (Low) [],DPrepC (Low) [],DPrepD (Low) [],Fast_Img (Low) [],Ingest (Mid1) [],ICAL (Mid1) [],RCAL (Mid1) [],DPrepA (Mid1) [],DPrepA_Image (Mid1) [],DPrepB (Mid1) [],DPrepC (Mid1) [],DPrepD (Mid1) [],Fast_Img (Mid1) [],Ingest (Mid2) [],ICAL (Mid2) [],RCAL (Mid2) [],DPrepA (Mid2) [],DPrepA_Image (Mid2) [],DPrepB (Mid2) [],DPrepC (Mid2) [],DPrepD (Mid2) [],Fast_Img (Mid2) [],Ingest (Mid5A) [],ICAL (Mid5A) [],RCAL (Mid5A) [],DPrepA (Mid5A) [],DPrepA_Image (Mid5A) [],DPrepB (Mid5A) [],DPrepC (Mid5A) [],DPrepD (Mid5A) [],Fast_Img (Mid5A) [],Ingest (Mid5B) [],ICAL (Mid5B) [],RCAL (Mid5B) [],DPrepA (Mid5B) [],DPrepA_Image (Mid5B) [],DPrepB (Mid5B) [],DPrepC (Mid5B) [],DPrepD (Mid5B) [],Fast_Img (Mid5B) [],Ingest (Mid5C) [],ICAL (Mid5C) [],RCAL (Mid5C) [],DPrepA (Mid5C) [],DPrepA_Image (Mid5C) [],DPrepB (Mid5C) [],DPrepC (Mid5C) [],DPrepD (Mid5C) [],Fast_Img (Mid5C) []
Working (cache) memory [TeraBytes],(undefined),0.0004048817811851892,0.0004048817811851892,4.574963986497719e-05,4.574963986497719e-05,4.574963986497719e-05,0.00031574520832760016,(undefined),7.158349091275741e-05,(undefined),0.006478227515246164,0.006478227515941922,0.000529934629391,0.000533537488440697,0.000529934629391,0.019275281966485855,(undefined),0.002350053334911455,(undefined),0.003334232003036695,0.003334231729755996,0.00023070748981469824,0.0003180841054163599,0.00034778976322711013,0.006990034166375158,(undefined),0.00021545226541462199,(undefined),0.0008979259635584184,0.0008979259541417597,2.753414653289379e-05,4.634827194046552e-05,2.5865344581471626e-05,0.0021215958487523813,(undefined),4.819649313464733e-06,(undefined),0.0004223561377106225,0.0004223561016182707,1.2943961548073688e-05,2.1784317097855345e-05,1.216039351158833e-05,0.0005170749148429467,(undefined),3.80593962436689e-07,(undefined),0.0007427129954664314,0.0007427129954600972,2.4873243914477755e-05,4.218551202089802e-05,2.3479835961566646e-05,0.0029650336929394204,(undefined),6.036457085921291e-06
Visibility I/O Rate [TeraBytes/s],0.9144701201066667,5.607797727126148,1.1215595454252298,1.2462285595208986,1.2462285595208986,2.4924571190417972,10.97364144128,10.97364144128,0.36332476682745274,0.8675917823999998,8.675917823999997,1.7351835647999996,5.205550694399998,5.205550694399998,10.411101388799995,10.411101388799995,10.411101388799995,0.8675917823999998,0.8675917823999998,8.675917823999997,1.7351835647999996,3.2637771821796364,3.2637771821796364,6.527554364359273,10.411101388799995,10.411101388799995,0.633980022467379,0.8675917823999998,8.675917823999997,1.7351835647999996,2.2969472490448037,2.2969472490448037,4.5938944980896075,10.411101388799995,10.411101388799995,0.44617588619324977,0.8675917823999998,4.718968537999802,0.9437937075999606,1.048664672937604,1.048664672937604,2.097329345875208,10.411101388799995,10.411101388799995,0.20370031817889936,0.8675917823999998,8.675917823999997,1.7351835647999996,3.94870430129767,3.94870430129767,7.89740860259534,10.411101388799995,10.411101388799995,0.7670253063033263
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],0.6323672603670755,5.527363061771401,0.6128864569061102,1.9161495233826729,1.7530822569163813,1.9428447460171931,14.006351345309769,0.5193047194555733,0.2576160718085793,0.6036604152474057,10.546722057142977,1.1703709270270153,7.895512537995012,7.118679752859055,7.440283013235811,38.370837422813146,0.12366797864959997,0.6738124956170041,0.6036604152474057,8.276946199672253,0.918608293802066,4.796196803735172,4.410119767203991,4.547579226031523,26.83257309300506,0.12366797864959997,0.4955783716086975,0.6036604152474057,7.026281438482029,0.7799381025464668,3.253205940671019,3.054741373274762,3.1233633118572453,17.537744149790367,0.12366797864959997,0.36277339770467637,0.6036604152474057,3.7245934406518058,0.4134427546798075,1.4820353460794804,1.3937484464786436,1.425293472438559,14.07299078994025,0.12366797864959997,0.18931197609299366,0.6036604152474057,7.497323533182566,0.8321365539885037,5.506272142493015,5.224908901997215,5.333047694960788,17.585541161924404,0.12366797864959997,0.5929246934087427
-> Subtract Visibility [PetaFLOP/s],,0.0004205848295344612,4.673164772605124e-05,9.519801496340196e-05,9.519801496340196e-05,0.0001903960299268039,0.0008382642767644445,,1.5138531951143863e-05,,0.0006506938367999998,7.229931519999998e-05,0.00039764623359999995,0.00039764623359999995,0.0007952924671999999,0.0007952924671999999,,3.614965759999999e-05,,0.0006506938367999998,7.229931519999998e-05,0.0002493163125276111,0.0002493163125276111,0.0004986326250552223,0.0007952924671999999,,2.641583426947412e-05,,0.0006506938367999998,7.229931519999998e-05,0.0001754612481909225,0.0001754612481909225,0.000350922496381845,0.0007952924671999999,,1.8590661924718735e-05,,0.0003539226403499852,3.932473781666502e-05,8.010632918273361e-05,8.010632918273361e-05,0.00016021265836546722,0.0007952924671999999,,8.487513257454138e-06,,0.0006506938367999998,7.229931519999998e-05,0.0003016371341269053,0.0003016371341269053,0.0006032742682538105,0.0007952924671999999,,3.19593877626386e-05
-> Degridding Kernel Update [PetaFLOP/s],,0.5003650757276876,0.055596119524235425,0.043771606745815025,0.04308397462260259,0.08496291735799956,0.4990998761853576,,0.0013121481055755947,,0.375047941521051,0.041671993504416395,0.027846488329005475,0.02942352686403352,0.05121320844551723,1.5156925031884454,,0.00040726371379450483,,0.15563428165876467,0.017292697337218037,0.013977091464317188,0.010180835121875606,0.008559148920928562,0.5423505911746535,,7.958631815644334e-05,,0.06516464948936354,0.007240516585314684,0.0017800251964078084,0.0020554538923195195,0.0035086809901652503,0.10811695622817431,,3.825309302180908e-05,,0.029333186313947816,0.00325924283609636,0.0008056123320078787,0.0009259179327532631,0.0015887753874628842,0.026577481721460097,,1.706415741953684e-05,,0.09438149965389561,0.010486833294856559,0.0027442079892356476,0.0030561491975027856,0.005435071971731915,0.1717728815603411,,6.530666092933383e-05
-> Visibility Weighting [PetaFLOP/s],,0.0008774607639387943,9.749564043764381e-05,7.94426474049445e-05,7.94426474049445e-05,0.000158885294809889,0.001651611851088437,,1.4740449181011482e-05,,0.0019631322949050147,0.00021812581054500164,0.00018289514251529186,0.00018289514251529186,0.0003657902850305837,0.0052525454155473135,,1.661027318470856e-05,,0.00110820404643885,0.00012313378293764998,9.19966329493978e-05,9.433537606262514e-05,0.00016926334079517125,0.005048449531480395,,9.109116636118268e-06,,0.0007736116060678189,8.595684511864655e-05,5.9561195476861986e-05,5.9561195476861986e-05,0.00011912239095372397,0.001195564726536724,,6.410719295823568e-06,,0.000353111464271346,3.9234607141260665e-05,2.7190497762023347e-05,2.7190497762023347e-05,5.4380995524046694e-05,0.001195564726536724,,2.926795732738592e-06,,0.0014946658180329138,0.00016607397978143487,0.00010241960451675375,0.00010241960451675375,0.0002048392090335075,0.001195564726536724,,1.1024663227374321e-05
-> FFT [PetaFLOP/s],,0.012915607323760063,0.001435067480669054,0.005153837486392102,0.0012452194274898641,0.003127726920361346,1.5018288327822893,,0.00062060129302207,,0.19540260735830564,0.021711400816561425,0.09301784285678383,0.017194349671285032,0.04271629761089579,8.191286518875712,,0.026311033986728634,,0.09579492446334392,0.010643880880613106,0.037780511314611596,0.010705068527866133,0.030754578666884365,3.8830393385155935,,0.022824017497251745,,0.040664652543033586,0.00451829474791596,0.0329256764696473,0.005233000935948107,0.013538908937817324,3.195435720569398,,0.023324412280742522,,0.017801584938077777,0.001977953956612598,0.014418260989306616,0.002291697782071677,0.005928543019700181,1.8649376521053993,,0.022502690033077803,,0.05179668932336528,0.005755187702617821,0.04033733107804506,0.006388626395280368,0.01655119573578093,3.2275043642602723,,0.024741756567923014
-> Flag [PetaFLOP/s],0.01063407058944,0.05867158372005733,0.006519064857784147,0.013280123087394576,0.013280123087394576,0.02656024617478915,0.11693786660864,0.11693786660864,0.002111825207184569,0.01015215180068571,0.09077179023359996,0.010085754470399997,0.05547164958719998,0.05547164958719998,0.11094329917439996,0.11094329917439996,0.11094329917439996,0.005042877235199999,0.01015215180068571,0.09077179023359996,0.010085754470399997,0.03477962559760176,0.03477962559760176,0.06955925119520352,0.11094329917439996,0.11094329917439996,0.003685008880591639,0.01015215180068571,0.09077179023359996,0.010085754470399997,0.024476844122633692,0.024476844122633692,0.048953688245267385,0.11094329917439996,0.11094329917439996,0.0025933973384982636,0.01015215180068571,0.049372208328822935,0.0054858009254247705,0.01117483292099134,0.01117483292099134,0.02234966584198268,0.11094329917439996,0.11094329917439996,0.0011840080994148525,0.01015215180068571,0.09077179023359996,0.010085754470399997,0.04207838021070329,0.04207838021070329,0.08415676042140657,0.11094329917439996,0.11094329917439996,0.0044583345928880845
-> Identify Component [PetaFLOP/s],,0.0073509142140395336,,0.00014483202523860492,0.00014483202523860492,0.0008276115727920281,0.3440808113908311,,,,0.008373129841857323,,0.00020949963846701055,0.00020949963846701055,0.0020949963846701057,5.78532372790039,,,,0.0046291276784183235,,0.00015475366376534161,7.782053918200827e-05,0.0003558405499568667,5.733527020765365,,,,0.002164244071334411,,1.794995694285389e-05,1.794995694285389e-05,0.0003589991388570778,0.5881841891034363,,,,0.0010810079667904616,,8.845268848442379e-06,8.845268848442379e-06,0.00035381075393769513,0.5796835392515197,,,,0.0032521195107900404,,2.759479690296673e-05,2.759479690296673e-05,0.0003679306253728897,0.6028175366109425,,
-> Reprojection [PetaFLOP/s],,0.009457272516259975,0.0010508080575462077,0.0038047584076972237,0.00011490852929199098,0.002309006702024754,1.051499573231834,,,,0.12408556180152541,0.013787284643961072,0.05986920874535839,0.0013833530187533432,0.027493552419110556,5.41687111101721,,,,0.06035584765667799,0.0067062055375588835,0.02447125654684733,0.0008350969030030896,0.018349267195068557,2.584610566308854,,,,0.025179838443460324,0.0027977598400001466,0.019627097369757457,0.00038992600121886585,0.008070585406127774,1.904809095850552,,,,0.011039783304156963,0.0012266426356169636,0.008607467455058027,0.00017101329080740314,0.0035392438197524136,1.1133374654623676,,,,0.03199223279529179,0.00355469253282359,0.023987000879541434,0.00047488264241551416,0.009842335525458885,1.919268031750678,,
-> Receive [PetaFLOP/s],0.00015303096547555553,,,,,,,,,0.00014613041234285708,,,,,,,,,0.00014613041234285708,,,,,,,,,0.00014613041234285708,,,,,,,,,0.00014613041234285708,,,,,,,,,0.00014613041234285708,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,0.14720469033706143,0.016356076704117935,0.02665544418975255,0.00533108883795051,0.01066217767590102,0.0,,0.0,,0.4463759720447999,0.04959733022719998,0.25051712716799995,0.05010342543359999,0.10020685086719998,0.17814551265279996,,0.0,,0.32794969374719996,0.036438854860799993,0.15706927689239503,0.013961713501546225,0.0,0.17814551265279996,,0.0,,0.22774284287999993,0.02530476031999999,0.0,0.0,0.0,0.0,,0.0,,0.12387292412249484,0.01376365823583276,0.0,0.0,0.0,0.0,,0.0,,0.22774284287999993,0.02530476031999999,0.0,0.0,0.0,0.0,,0.0
-> Gridding Kernel Update [PetaFLOP/s],,0.5003650757276876,0.055596119524235425,0.043771606745815025,0.04308397462260259,0.08496291735799956,0.4990998761853576,,0.0013121481055755947,,0.375047941521051,0.041671993504416395,0.027846488329005475,0.02942352686403352,0.05121320844551723,1.5156925031884454,,0.00040726371379450483,,0.15563428165876467,0.017292697337218037,0.013977091464317188,0.010180835121875606,0.008559148920928562,0.5423505911746535,,7.958631815644334e-05,,0.06516464948936354,0.007240516585314684,0.0017800251964078084,0.0020554538923195195,0.0035086809901652503,0.10811695622817431,,3.825309302180908e-05,,0.029333186313947816,0.00325924283609636,0.0008056123320078787,0.0009259179327532631,0.0015887753874628842,0.026577481721460097,,1.706415741953684e-05,,0.09438149965389561,0.010486833294856559,0.0027442079892356476,0.0030561491975027856,0.005435071971731915,0.1717728815603411,,6.530666092933383e-05
-> Image Spectral Fitting [PetaFLOP/s],,,,,5.826314363727191e-06,,,,,,,,,0.00020716782889175457,,,,,,,,,0.00018082266128157342,,,,,,,,,0.00018461296796182667,,,,,,,,,0.00017838690605856747,,,,,,,,,0.00019533075178080085,,,,
-> Source Find [PetaFLOP/s],,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,,,1.5e-11,,,,,,,
-> Phase Rotation [PetaFLOP/s],,0.14720469033706143,0.016356076704117935,0.00533108883795051,0.00533108883795051,0.01066217767590102,0.0,,0.0,,0.4463759720447999,0.04959733022719998,0.05010342543359999,0.05010342543359999,0.10020685086719998,0.17814551265279996,,0.0,,0.32794969374719996,0.036438854860799993,0.031413855378479,0.013961713501546225,0.0,0.17814551265279996,,0.0,,0.22774284287999993,0.02530476031999999,0.0,0.0,0.0,0.0,,0.0,,0.12387292412249484,0.01376365823583276,0.0,0.0,0.0,0.0,,0.0,,0.22774284287999993,0.02530476031999999,0.0,0.0,0.0,0.0,,0.0
-> Grid [PetaFLOP/s],,0.188427128343666,0.020936347593498,0.08115248857726509,0.01607378106837858,0.031871037279147495,0.6907239882101623,,0.0010954004707392504,,0.6914707250970957,0.0768300805693095,0.2402743070724356,0.050304792491716474,0.08953364336061054,3.6918601923394707,,0.0034673217531007703,,0.386818502519348,0.042979832356952456,0.11066524705140827,0.030951188997101926,0.07912078725275003,2.503219753610597,,0.0007554772472754323,,0.22456529805749811,0.024951699707197367,0.0824647445771643,0.019328570729485114,0.03242785376451197,1.7285713266189078,,0.0002880724677019992,,0.10070634438827222,0.01118959354598431,0.03701917146180695,0.008645844414956172,0.014563433818023034,1.1462071643557952,,0.00012233431434624826,,0.37604762534868474,0.0417830694831027,0.12493243327465903,0.028524776571931004,0.04934073938760803,1.65816244835225,,0.0004898564974955899
-> Subtract Image Component [PetaFLOP/s],,0.00117497863,,7.180424961111111e-05,7.180424961111111e-05,0.0008206199955555555,1.3445038007182222,,,,0.00067141636,,4.1030999777777776e-05,4.1030999777777776e-05,0.0008206199955555555,1.3445038007182222,,,,0.0005035622699999999,,3.0773249833333334e-05,3.0773249833333334e-05,0.0008206199955555555,1.3445038007182222,,,,0.00033570818,,2.0515499888888888e-05,2.0515499888888888e-05,0.0008206199955555555,1.3445038007182222,,,,0.00016785409,,1.0257749944444444e-05,1.0257749944444444e-05,0.0008206199955555555,1.3445038007182222,,,,0.0005035622699999999,,3.0773249833333334e-05,3.0773249833333334e-05,0.0008206199955555555,1.3445038007182222,,
-> IFFT [PetaFLOP/s],,0.06457803661880032,0.00717533740334527,0.005153837486392102,0.006226097137449323,0.003127726920361346,0.004583217873481107,,0.00062060129302207,,0.9770130367915283,0.10855700408280713,0.09301784285678383,0.08597174835642515,0.04271629761089579,0.02499782262840488,,0.026311033986728634,,0.47897462231671967,0.05321940440306554,0.037780511314611596,0.053525342639330654,0.030754578666884365,0.011850095637559795,,0.022824017497251745,,0.20332326271516787,0.0225914737395798,0.0329256764696473,0.026165004679740533,0.013538908937817324,0.009751695924589231,,0.023324412280742522,,0.08900792469038887,0.009889769783062987,0.014418260989306616,0.011458488910358385,0.005928543019700181,0.005691338049638059,,0.022502690033077803,,0.2589834466168264,0.02877593851308911,0.04033733107804506,0.03194313197640185,0.01655119573578093,0.009849561658509132,,0.024741756567923014
-> Average [PetaFLOP/s],0.00030601641983999994,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,,0.00029214825325714274,,,,,,,,
-> Demix [PetaFLOP/s],0.62127414239232,,,,,,,,,0.5930699847811198,,,,,,,,,0.5930699847811198,,,,,,,,,0.5930699847811198,,,,,,,,,0.5930699847811198,,,,,,,,,0.5930699847811198,,,,,,,,
-> DFT [PetaFLOP/s],,3.4394818293234586,0.3821646477026065,1.5570311607135852,1.5570311607135852,1.5570311607135852,6.855203862901193,,0.2476014440474515,,5.473809188220343,0.6082010209133714,6.690211230047085,6.690211230047085,6.690211230047085,6.690211230047085,,0.6082010209133714,,5.473809188220343,0.6082010209133714,4.194629932252809,4.194629932252809,4.194629932252809,6.690211230047085,,0.4444340123147551,,5.473809188220343,0.6082010209133714,2.952053141450876,2.952053141450876,2.952053141450876,6.690211230047085,,0.31277916065432604,,2.977291148467434,0.3308101276074926,1.3477513875694687,1.3477513875694687,1.3477513875694687,6.690211230047085,,0.1427984266218716,,5.473809188220343,0.6082010209133714,5.07490319690794,5.07490319690794,5.07490319690794,6.690211230047085,,0.5377016977611181
-> Reprojection Predict [PetaFLOP/s],,0.047286362581299875,0.0052540402877310375,0.0038047584076972237,0.00011490852929199098,0.002309006702024754,0.0032089220374506657,,,,0.620427809007627,0.06893642321980537,0.05986920874535839,0.0013833530187533432,0.027493552419110556,0.016530978732352326,,,,0.30177923828338993,0.033531027687794424,0.02447125654684733,0.0008350969030030896,0.018349267195068557,0.007887605488003093,,,,0.12589919221730161,0.013988799200000733,0.019627097369757457,0.00038992600121886585,0.008070585406127774,0.0058130160395829834,,,,0.05519891652078482,0.006133213178084818,0.008607467455058027,0.00017101329080740314,0.0035392438197524136,0.0033976363081737286,,,,0.15996116397645896,0.017773462664117945,0.023987000879541434,0.00047488264241551416,0.009842335525458885,0.00585714121017663,,
-> Correct [PetaFLOP/s],,0.20188071817654138,0.022431190908504598,0.045695047182432946,0.045695047182432946,0.09139009436486589,0.40236685284693335,0.40236685284693335,0.0018166238341372635,,0.010411101388799996,0.0011567890431999996,0.006362339737599999,0.006362339737599999,0.012724679475199998,0.012724679475199998,0.012724679475199998,0.00014459863039999996,,0.010411101388799996,0.0011567890431999996,0.003989061000441779,0.003989061000441779,0.007978122000883558,0.012724679475199998,0.012724679475199998,0.00010566333707789647,,0.010411101388799996,0.0011567890431999996,0.00280737997105476,0.00280737997105476,0.00561475994210952,0.012724679475199998,0.012724679475199998,7.436264769887494e-05,,0.005662762245599764,0.0006291958050666403,0.0012817012669237378,0.0012817012669237378,0.0025634025338474756,0.012724679475199998,0.012724679475199998,3.395005302981655e-05,,0.010411101388799996,0.0011567890431999996,0.004826194146030486,0.004826194146030486,0.009652388292060972,0.012724679475199998,0.012724679475199998,0.0001278375510505544
