Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Snapshot vis size10 [GB],,,,,,,,,,0.004321119125233649,7.079721574782811,7.079721574782811,0.707972157478281,3.5398607873914054,7.079721574782811,0.004321119125233649,0.004321119125233649,3.5398607873914054,0.004321119125233649,7.079721574782811,7.079721574782811,0.44388452036051745,2.2194226018025875,4.438845203605175,0.004321119125233649,0.004321119125233649,2.586701565238104,0.004321119125233649,7.079721574782811,7.079721574782811,0.3123924431798254,1.5619622158991273,3.1239244317982546,0.004321119125233649,0.004321119125233649,1.8204420049323595,0.004321119125233649,3.8507722234044195,3.8507722234044195,0.14262187318040603,0.7131093659020302,1.4262187318040604,0.004321119125233649,0.004321119125233649,0.8311175639607332,0.004321119125233649,7.079721574782811,7.079721574782811,0.5370368799675482,2.6851843998377416,5.370368799675483,0.004321119125233649,0.004321119125233649,3.1295395597329567
Snapshot vis size11 [GB],,,,,,,,,,0.0018519081914224666,3.0341663808265693,3.0341663808265693,0.30341663808265695,1.5170831904132847,3.0341663808265693,0.0018519081914224666,0.0018519081914224666,1.5170831904132847,0.0018519081914224666,3.0341663808265693,3.0341663808265693,0.19023622248711472,0.9511811124355736,1.9023622248711471,0.0018519081914224666,0.0018519081914224666,1.1085863820453552,0.0018519081914224666,3.0341663808265693,3.0341663808265693,0.13388247527934435,0.6694123763967219,1.3388247527934438,0.0018519081914224666,0.0018519081914224666,0.7801894285340917,0.0018519081914224666,1.6503309483371742,1.6503309483371742,0.06112365976592433,0.30561829882962166,0.6112365976592433,0.0018519081914224666,0.0018519081914224666,0.35619324071533054,0.0018519081914224666,3.0341663808265693,3.0341663808265693,0.23015866220862177,1.1507933110431088,2.3015866220862176,0.0018519081914224666,0.0018519081914224666,1.341231236187395
Facet vis size predict0 [GB],(undefined),2.3600836541571875,2.3600836541571875,0.4329666871017152,0.4329666871017152,4.329666871017152,60.93994972296009,(undefined),3.785218077206674,(undefined),0.154628585472093,0.154628585472093,0.08589955502922461,0.08589955502922461,0.8589955502922462,11.202951386933126,(undefined),2.482111475051404,(undefined),0.10842288867147233,0.10842288867147233,0.046852992985043695,0.046852992985043695,1.9450623322821383,13.562895141565523,(undefined),1.317234495037766,(undefined),0.11559689323469667,0.11559689323469667,0.13688742429584577,0.049451155775975954,1.3688742429584577,34.79177449358114,(undefined),0.9270287341318925,(undefined),0.08214491906027963,0.08214491906027963,0.022576854681205207,0.062495677724270074,0.6249567772427008,34.79177449358114,(undefined),0.4232329840800859,(undefined),0.15302702979282704,0.15302702979282704,0.24092672919967406,0.24092672919967406,2.409267291996741,34.79177449358114,(undefined),1.6379282790712093
Facet vis size predict1 [GB],,2.8034922584400803,2.8034922584400803,0.23370124485529328,0.23370124485529328,2.337012448552933,22.854564884588267,,2.8383244157486405,,0.01909018682448013,0.01909018682448013,0.01097849897323398,0.01097849897323398,0.1097849897323398,1.2916690867651939,,0.4597202805783019,,0.015421932547003322,0.015421932547003322,0.005784472794746425,0.005784472794746425,0.36882426104373,1.6891057288467917,,0.2507458535246736,,0.021408953221081602,0.021408953221081602,0.025956712010291184,0.00908575800833767,0.2595671201029119,4.391674895001659,,0.176467204467491,,0.015358763311529536,0.015358763311529536,0.0041480854033529935,0.011441839773226046,0.11441839773226047,4.391674895001659,,0.08056567977565084,,0.025952881107944425,0.025952881107944425,0.04462234634132736,0.04462234634132736,0.4462234634132737,4.391674895001659,,0.30336596801619276
Facet vis size predict2 [GB],,14.354154971111594,14.354154971111594,0.7596041051492264,0.7596041051492264,7.596041051492263,46.81157632104543,,11.625387715763297,,0.01758064988591051,0.01758064988591051,0.010893661637663437,0.010893661637663437,0.1089366163766344,0.9723527357300925,,0.4583988807813483,,0.015543972322576104,0.015543972322576104,0.005721709296444199,0.005721709296444199,0.3677617622166747,1.2741173778532247,,0.25002485023362037,,0.021346848176498116,0.021346848176498116,0.025881941673099592,0.009059359273874404,0.25881941673099595,3.359036723431229,,0.17595981401651412,,0.01546163401316427,0.01546163401316427,0.004136030885326809,0.011816336865723111,0.11816336865723112,3.359036723431229,,0.08033400960990254,,0.025877320318199032,0.025877320318199032,0.04449383156506217,0.04449383156506217,0.4449383156506217,3.359036723431229,,0.3024938460354531
Facet vis size predict3 [GB],,71.9262877583304,71.9262877583304,4.440259736864325,4.440259736864325,44.40259736864326,117.28819743682776,,58.251355528409256,,0.07212030362902,0.07212030362902,0.04477967398017307,0.04477967398017307,0.4477967398017307,2.6484901190938372,,1.8481763639059177,,0.06199332931724421,0.06199332931724421,0.02306738152804539,0.02306738152804539,1.4827353439983977,3.4848554198603123,,1.0080511496375615,,0.0860641067001082,0.0860641067001082,0.10435037330680162,0.03652445769065689,1.0435037330680164,9.45889328247799,,0.7094355714233006,,0.06355968189401243,0.06355968189401243,0.016675153195287267,0.04764089109770401,0.47640891097704013,9.45889328247799,,0.3238909323131726,,0.10432850911091295,0.10432850911091295,0.1793895694626204,0.1793895694626204,1.7938956946262044,9.45889328247799,,1.2195966020997453
Facet vis size predict4 [GB],,55.15101784022367,55.15101784022367,10.213571777423944,10.213571777423944,102.13571777423944,89.93540844812239,,89.32976754925132,,0.27865356959204773,0.27865356959204773,0.1780265063710017,0.1780265063710017,1.780265063710017,6.194194479405757,,7.409727390863298,,0.24968492498563444,0.24968492498563444,0.09247731897911954,0.09247731897911954,6.068412089002086,8.446628835553307,,4.041485378016056,,0.3406181279817243,0.3406181279817243,0.4270763277148936,0.1464305647057661,4.270763277148936,23.22822929777159,,2.8442741953239365,,0.2526974644747346,0.2526974644747346,0.06685249286087602,0.19498053446698604,1.9498053446698607,23.22822929777159,,1.2985455672637207,,0.42290982004810124,0.42290982004810124,0.7341906726459025,0.7341906726459025,7.341906726459026,23.22822929777159,,4.889617232685958
Facet vis size predict5 [GB],,,,,,,,,,,0.29503545704031514,0.29503545704031514,0.18732247387867224,0.18732247387867224,1.8732247387867227,4.88837917236294,,7.640863358315844,,0.25463973128681755,0.25463973128681755,0.09535995828968832,0.09535995828968832,5.959708392592073,6.110473965453676,,4.167552253291671,,0.36239049977173693,0.36239049977173693,0.4194261212778744,0.15099664109281097,4.194261212778745,16.294597241209804,,2.9329963870404843,,0.2658965560954381,0.2658965560954381,0.06893711041112885,0.19148783233274583,1.9148783233274587,16.294597241209804,,1.339051312759591,,0.42476915025547335,0.42476915025547335,0.7210392653851347,0.7210392653851347,7.210392653851348,16.294597241209804,,5.042141126389041
Facet vis size predict6 [GB],,,,,,,,,,,1.1326213578987745,1.1326213578987745,0.6991451246556637,0.6991451246556637,6.991451246556635,12.44008215943685,,30.555627554995954,,0.9928251308926703,0.9928251308926703,0.38133467526261366,0.38133467526261366,28.59921808479322,14.928098591324218,,16.66593492849915,,1.3042609274263226,1.3042609274263226,2.0127259677994536,0.6038260291339763,20.127259677994537,37.32024647831055,,11.728978189480214,,1.1164742102088483,1.1164742102088483,0.27567510343445845,0.91890436545841,9.189043654584102,37.32024647831055,,5.354831786986776,,1.6015577307933102,1.6015577307933102,3.4600961108247286,3.4600961108247286,34.60096110824729,37.32024647831055,,20.16339736192531
Facet vis size predict7 [GB],,,,,,,,,,,2.108710357631815,2.108710357631815,1.3667511770743073,1.3667511770743073,13.667511770743074,14.267324595897252,,59.7333830415978,,1.7252139931450112,1.7252139931450112,0.6389714184290521,0.6389714184290521,55.90873386282147,23.778874326495423,,32.58033291479609,,2.5496977838145676,2.5496977838145676,3.934686722273305,1.1804178279155468,39.34686722273305,71.33662297948626,,22.92904809163248,,1.940086536990324,1.940086536990324,0.5389164521055292,1.7963700442521944,17.963700442521944,71.33662297948626,,10.468191570594714,,2.922152837806074,2.922152837806074,6.764157408292473,6.764157408292473,67.64157408292473,71.33662297948626,,39.41754606953473
Facet vis size predict8 [GB],,,,,,,,,,,0.934762266087896,0.934762266087896,0.6231727405018704,0.6231727405018704,6.231727405018705,5.646920749675502,,22.69637979278057,,0.7866150341830139,0.7866150341830139,0.2832473632942264,0.2832473632942264,21.243151623356063,7.529227666234003,,12.379267984344743,,1.291713356858302,1.291713356858302,1.4950284498267994,0.448512274806518,14.950284498267994,22.587682998702007,,8.712152661526263,,1.1057358540664295,1.1057358540664295,0.20476701509343423,0.6825509765513961,6.825509765513961,22.587682998702007,,3.9775083990937787,,1.3878781559035016,1.3878781559035016,2.5701177330587943,2.5701177330587943,25.701177330587946,22.587682998702007,,14.977145490592836
Facet vis size predict9 [GB],,,,,,,,,,,1.1990926578754064,1.1990926578754064,0.8327009348409795,0.8327009348409795,8.327009348409797,6.585264815624049,,48.52424121129613,,1.051097737330261,1.051097737330261,0.45417962080328256,0.45417962080328256,45.417261285968316,9.877897223436074,,26.466535711361697,,1.380821741968921,1.380821741968921,3.1963288566171335,0.6392701326384678,31.963288566171336,19.755794446872148,,18.626343833207713,,1.18201544852642,1.18201544852642,0.2918569679763757,1.4592747983995558,14.59274798399556,19.755794446872148,,8.503803901645375,,1.9781593088117817,1.9781593088117817,5.49483973877611,5.49483973877611,54.94839738776111,19.755794446872148,,32.02072782777581
Facet vis size predict10 [GB],,,,,,,,,,,0.12695893010903792,0.12695893010903792,0.07053257411729698,0.07053257411729698,0.7053257411729699,0.7079721574782809,,3.539860787391405,,0.11870874001553589,0.11870874001553589,0.03847053868869466,0.03847053868869466,3.847003641207111,0.7079721574782809,,2.2418102555421293,,0.17544062387390386,0.17544062387390386,0.2707404300105624,0.08122259788213801,2.7074043001056243,1.4159443149565618,,1.57771796723075,,0.10012087667778112,0.10012087667778112,0.037081946118194827,0.12360576736209329,1.236057673620933,1.4159443149565618,,0.7203026084710532,,0.16755691593025565,0.16755691593025565,0.46543249248463725,0.46543249248463725,4.654324924846373,1.4159443149565618,,2.712270267647415
Facet vis size predict11 [GB],,,,,,,,,,,0.0837089236232274,0.0837089236232274,0.0465048633783644,0.0465048633783644,0.46504863378364414,0.3034166380826569,,1.5170831904132844,,0.05870197683447642,0.05870197683447642,0.025365116680811362,0.025365116680811362,1.902362224871147,0.6068332761653138,,1.1085863820453552,,0.08675619765032398,0.08675619765032398,0.13388247527934433,0.040164943532317185,1.3388247527934434,0.6068332761653138,,0.7801894285340913,,0.09902050463233769,0.09902050463233769,0.01833719046235594,0.06112365976592433,0.6112365976592433,0.6068332761653138,,0.35619324071533054,,0.1242864610029953,0.1242864610029953,0.2301586622086217,0.2301586622086217,2.301586622086217,0.6068332761653138,,1.341231236187395
Facet size [GB],(undefined),23.167544569947946,23.167544569947946,3.1779896529421054,3.1779896529421054,3.1779896529421054,3.1779896529421054,(undefined),0.9267017827979179,(undefined),14.644882158748036,14.644882158748036,18.080101430553125,18.080101430553125,18.080101430553125,10.170057054686136,(undefined),32.95098485718307,(undefined),21.13028536997527,21.13028536997527,15.780886802755495,15.780886802755495,98.63054251722188,15.780886802755495,(undefined),28.7606661980219,(undefined),42.283485654023394,42.283485654023394,100.69798252463272,36.251273708867785,100.69798252463272,100.69798252463272,(undefined),29.363531704182897,(undefined),63.83980858092339,63.83980858092339,35.02870155331871,97.30194875921866,97.30194875921866,97.30194875921866,(undefined),28.37324825818816,(undefined),31.068243937789937,31.068243937789937,106.54404642589142,106.54404642589142,106.54404642589142,106.54404642589142,(undefined),31.068243937789934
Facet size (all pol) [GB],(undefined),92.67017827979178,92.67017827979178,6.355979305884211,6.355979305884211,12.711958611768422,12.711958611768422,(undefined),1.8534035655958359,(undefined),58.579528634992144,58.579528634992144,36.16020286110625,36.16020286110625,72.3204057222125,40.680228218744546,(undefined),65.90196971436615,(undefined),84.52114147990108,84.52114147990108,31.56177360551099,31.56177360551099,394.52217006888753,63.12354721102198,(undefined),57.5213323960438,(undefined),169.13394261609358,169.13394261609358,201.39596504926544,72.50254741773557,402.7919300985309,402.7919300985309,(undefined),58.727063408365794,(undefined),255.35923432369356,255.35923432369356,70.05740310663742,194.60389751843732,389.20779503687464,389.20779503687464,(undefined),56.74649651637632,(undefined),124.27297575115975,124.27297575115975,213.08809285178285,213.08809285178285,426.1761857035657,426.1761857035657,(undefined),62.13648787557987
Image size [GB],3.1779896529421046,23.167544569947953,23.167544569947953,3.1779896529421046,3.1779896529421046,3.1779896529421046,3.1779896529421046,3.1779896529421046,0.9267017827979179,113.00063394095704,823.7746214295769,823.7746214295769,113.00063394095704,113.00063394095704,113.00063394095704,113.00063394095704,113.00063394095704,32.95098485718307,98.63054251722188,719.0166549505476,719.0166549505476,98.63054251722188,98.63054251722188,98.63054251722188,98.63054251722188,98.63054251722188,28.7606661980219,100.69798252463272,734.0882926045728,734.0882926045728,100.69798252463272,100.69798252463272,100.69798252463272,100.69798252463272,100.69798252463272,29.363531704182904,97.30194875921863,709.3312064547041,709.3312064547041,97.30194875921863,97.30194875921863,97.30194875921863,97.30194875921863,97.30194875921863,28.37324825818816,106.54404642589135,776.7060984447481,776.7060984447481,106.54404642589135,106.54404642589135,106.54404642589135,106.54404642589135,106.54404642589135,31.068243937789934
Image size (all pol) [GB],12.711958611768418,92.67017827979181,92.67017827979181,6.355979305884209,6.355979305884209,12.711958611768418,12.711958611768418,12.711958611768418,1.8534035655958359,452.0025357638282,3295.0984857183075,3295.0984857183075,226.0012678819141,226.0012678819141,452.0025357638282,452.0025357638282,452.0025357638282,65.90196971436615,394.52217006888753,2876.0666198021904,2876.0666198021904,197.26108503444377,197.26108503444377,394.52217006888753,394.52217006888753,394.52217006888753,57.5213323960438,402.7919300985309,2936.353170418291,2936.353170418291,201.39596504926544,201.39596504926544,402.7919300985309,402.7919300985309,402.7919300985309,58.72706340836581,389.20779503687453,2837.3248258188164,2837.3248258188164,194.60389751843726,194.60389751843726,389.20779503687453,389.20779503687453,389.20779503687453,56.74649651637632,426.1761857035654,3106.8243937789925,3106.8243937789925,213.0880928517827,213.0880928517827,426.1761857035654,426.1761857035654,426.1761857035654,62.13648787557987
Image cube size [GB],833090.919580855,3706.8071311916724,3706.8071311916724,254.23917223536836,254.23917223536836,508.4783444707367,833090.919580855,833090.919580855,74.13614262383344,29622438.183818243,131803.93942873232,131803.93942873232,9040.050715276564,9040.050715276564,18080.101430553128,29622438.183818243,29622438.183818243,2636.078788574646,25855404.937634613,115042.66479208763,115042.66479208763,7890.44340137775,7890.44340137775,15780.8868027555,25855404.937634613,25855404.937634613,2300.853295841752,26397371.93093732,117454.12681673164,117454.12681673164,8055.838601970617,8055.838601970617,16111.677203941234,26397371.93093732,26397371.93093732,2349.0825363346326,25507122.05553661,113492.99303275265,113492.99303275265,7784.15590073749,7784.15590073749,15568.31180147498,25507122.05553661,25507122.05553661,2269.8598606550527,27929882.506268863,124272.9757511597,124272.9757511597,8523.523714071309,8523.523714071309,17047.047428142618,27929882.506268863,27929882.506268863,2485.4595150231944
Calibration input [MB],0.0,31037.0304,71.76192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.9001599999995,18.533759999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.1241599999996,24.711679999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5721599999995,37.067519999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.9161599999993,74.13503999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.1241599999996,24.711679999999998,0.0,0.0,0.0,0.0,0.0,0.0
