,max_LOW_continuum [],max_LOW_spectral [],max_MID_continuum [],max_MID_spectral [],max_Band5_MID_continuum [],max_Band5_MID_spectral [],01ICAL [],01DPrepA [],01DPrepB [],01DPrepC [],02AICAL [],02ADPrepA [],02ADPrepB [],02ADPrepC [],02BICAL [],02BDPrepA [],02BDPrepB [],02BDPrepC [],13ICAL [] [Bmax=40000],13DPrepA [] [Bmax=40000],13DPrepB [] [Bmax=40000],13DPrepC [] [Bmax=40000],14ICAL [] [Bmax=25000],14DPrepA [] [Bmax=25000],14DPrepB [] [Bmax=25000],14DPrepC [] [Bmax=25000],15ICAL [] [Bmax=15000],15DPrepA [] [Bmax=15000],15DPrepB [] [Bmax=15000],15DPrepC [] [Bmax=15000],22ICAL [],22DPrepA [],22DPrepB [],27ICAL [] [Bmax=50000],27DPrepA [] [Bmax=50000],27DPrepB [] [Bmax=50000],32ICAL [] [Bmax=20000],32DPrepB [] [Bmax=20000],37aICAL [],37aDPrepA [],37aDPrepB [],37bICAL [],37bDPrepA [],37bDPrepB [],37cICAL [] [Bmax=95000],37cDPrepA [] [Bmax=95000],37cDPrepB [] [Bmax=95000],38aICAL [],38aDPrepA [],38aDPrepB [],38bICAL [],38bDPrepA [],38bDPrepB []
Snapshot vis size2 [GB],0.1400276061201872,0.05187619024318622,0.8481724520321677,0.10174515694983059,2.0352514290738584,0.26303890574355154,23.398542855576952,3.7409448471676603,0.705471596527927,0.38902989730724086,15.872649271313955,3.7409448471676603,0.705471596527927,0.38902989730724086,15.872649271313955,3.7409448471676603,0.705471596527927,0.38902989730724086,3.3242018915804,0.3493677838347082,0.04819140253798287,0.031042701477339483,0.4041867857605456,0.2033027504022899,0.014500586468196103,0.003025365190631935,0.12472977136137232,0.07532229315852401,0.016089962602916747,0.0012045049058669835,120.65244068236079,1.6717599850990215,5.749739461862929,2.3559319820459366,0.9843701818525818,0.27922880827899815,0.3012445534573339,0.026522101122906122,17.119532452431315,15.775718453557877,3.472930730377496,60.2132629783438,15.775718453557877,3.472930730377496,26.07692540310632,3.035435441966243,1.7756710647579834,105.50594554283549,16.09894220415778,8.070568469325723,149.00245640384082,16.09894220415778,8.070568469325723
Snapshot vis size3 [GB],0.17542226521698218,0.0649888908011182,1.5199002675819977,0.18232435031662042,3.6471111319808363,0.47135803841096385,29.31297266468227,4.686540299622676,0.883793052942355,0.4873646541110697,19.884765349617425,4.686540299622676,0.883793052942355,0.4873646541110697,19.884765349617425,4.686540299622676,0.883793052942355,0.4873646541110697,5.956872723706446,0.6260568671649851,0.08635758616910845,0.055627614606949,0.7242909179126017,0.3643125923227667,0.025984627536890677,0.00542136608157647,0.22351210819613052,0.13497534994474034,0.028832743160856652,0.002158437620020257,216.20565067655187,2.9957450782526864,10.30336522445886,4.221761319101178,1.7639626224747234,0.5003698710126887,0.5398214435170744,0.04752683077239697,30.677702267960736,28.26962682106953,6.223390459979602,107.9004090424043,28.26962682106953,6.223390459979602,46.72908888155439,5.4394116779183,3.181950698819577,189.06357366103845,28.848834344078092,14.462223038106622,267.0080510348662,28.848834344078092,14.462223038106622
Snapshot vis size4 [GB],0.06725601304292178,0.02491641344363332,2.132813208287491,0.25584822296686954,5.117840269056614,0.6614372479549221,11.238446097045538,1.796795949064553,0.33884180564201505,0.1868531539768305,7.623718893694011,1.796795949064553,0.33884180564201505,0.1868531539768305,7.623718893694011,1.796795949064553,0.33884180564201505,0.1868531539768305,8.359033218291849,0.8785197186344537,0.12118203039092695,0.07805993176642838,1.0163675007599327,0.5112247990373707,0.036463153540514395,0.007607578886832646,,,,,303.39245100794983,4.203805215275331,14.458286447633855,5.924223118889899,2.4752958206427595,0.7021483532092319,0.37875455692948024,0.03334621836098335,43.048751284918026,39.66959856731691,8.733026538965834,151.41218308447168,39.66959856731691,8.733026538965834,65.57299850757643,7.63290152612036,4.4650998643211155,265.30509646649784,40.48237653818828,20.294239677939505,374.681359108018,40.48237653818828,20.294239677939505
Snapshot vis size5 [GB],,,1.1221259627970626,0.1346080999550512,2.6926227843308754,0.3479985522441541,,,,,,,,,,,,,4.397894837522975,0.4622110278004286,0.06375687378422887,0.04106926745807616,,,,,,,,,159.6222983193221,2.2117262572608247,7.606863337776159,3.116880815102712,1.3023145651730688,0.36941767512022883,,,22.649016470404632,20.871160359075944,4.594662005604203,79.66170739316141,20.871160359075944,4.594662005604203,34.49958195958726,4.0158589325364185,2.3491998571498867,139.5835958116907,21.298783021745304,10.677303173739812,197.12916217767713,21.298783021745304,10.677303173739812
Snapshot vis size6 [GB],,,1.7133702617857671,0.20553264348646128,4.1113564411071915,0.5313577889895651,,,,,,,,,,,,,1.6787826141840556,0.17643710598422174,0.024337537662445636,0.015677130702999236,,,,,,,,,243.72673668159658,3.3770771927917407,11.614893390334277,3.569365923600891,1.491374712890548,0.42304693036732544,,,34.58270512016079,31.86810275654401,7.015573566924868,121.63518622303408,31.86810275654401,7.015573566924868,52.67729268669255,6.131801151257211,3.5869851582428107,213.1297109468335,32.52103832507593,16.303137384287666,300.99583772580337,32.52103832507593,16.303137384287666
Snapshot vis size7 [GB],,,1.6375300262326669,0.19643499282476584,3.929372285148197,0.5078378874372048,,,,,,,,,,,,,,,,,,,,,,,,,232.93847127698092,3.227595008178949,11.100774364053875,,,,,,33.05194404599413,30.457500230288133,6.705037797907178,116.25115372261851,30.457500230288133,6.705037797907178,50.34559686194157,5.860384485491441,3.428211654701856,203.69578540132696,31.081534405803666,15.581498981278237,287.6726257250094,31.081534405803666,15.581498981278237
Snapshot vis size8 [GB],,,0.5184995811202897,0.062198225293816224,1.2441774204301137,0.16079933051303383,,,,,,,,,,,,,,,,,,,,,,,,,73.75651001757848,1.0219700603700226,3.514895461864945,,,,,,10.465407576364194,9.643915444840646,2.123050712913534,36.809202606562664,9.643915444840646,2.123050712913534,15.941186094903822,1.8556037765743045,1.0854923442497229,64.49724750973823,9.84150660556821,4.933650415928978,91.0872677439371,9.84150660556821,4.933650415928978
Snapshot vis size9 [GB],,,0.45349366493191823,0.05440023901236299,1.0881910010366895,0.14063941489672496,,,,,,,,,,,,,,,,,,,,,,,,,64.50942538505076,0.893842473559058,3.074222010767457,,,,,,9.153326655649913,8.434827565192752,1.8568771966126565,32.19431760620646,8.434827565192752,1.8568771966126565,3.485647418422175,0.40574023005091114,0.23735019244651187,56.411025613589764,8.607646103334842,4.315103213349467,79.66737174325657,8.607646103334842,4.315103213349467
Snapshot vis size10 [GB],,,0.032502958990385224,0.0038989932482330026,0.0779932118472078,0.010079958086087677,,,,,,,,,,,,,,,,,,,,,,,,,4.623542443748138,0.06406379517190418,0.22033673162405737,,,,,,0.6560404784460516,0.6045439564929519,0.1330867618200211,2.307442563800887,0.6045439564929519,0.1330867618200211,,,,4.043111059554362,0.6169302681272146,0.3092736098173127,5.709948157779858,0.6169302681272146,0.3092736098173127
Snapshot vis size11 [GB],,,0.013929839528899406,0.001670997101778156,0.03342566212806781,0.004319982024983294,,,,,,,,,,,,,,,,,,,,,,,,,1.9815181847141616,0.027455912140826565,0.09443002757851116,,,,,,0.2811602042730688,0.25909026635402205,0.05703718347988408,0.9889039531879749,0.25909026635402205,0.05703718347988408,,,,1.7327618778884355,0.2643986856112121,0.13254583241338158,2.4471206323011,0.2643986856112121,0.13254583241338158
Facet vis size predict0 [GB],0.0017118327043170174,5.532314282676835,0.0023670478027535613,10.108546085401654,0.009939070723325633,81.15944468828995,0.022881719532674254,0.009146590180739992,0.027073660777362122,0.06913349629341434,0.019408583886498552,0.009146590180739992,0.027073660777362122,0.06913349629341434,0.019408583886498552,0.009146590180739992,0.027073660777362122,0.06913349629341434,0.013093941816494106,0.009009226189536047,0.019270407495599447,0.2790014875753708,0.00874374343159952,0.013549860930667755,0.024156788324903946,1.6515106058341549,0.009555433946942036,0.013595825304304426,0.02178202941607713,1.0684777919008865,0.06242097242998588,0.028072258118970597,0.18253392171246963,0.03780198200278031,0.015794659685442195,0.05600438842070244,0.007106930739605124,0.050267141906726584,0.007962187376182624,0.012761984615683382,0.07123177897623975,0.03114650586792314,0.012761984615683382,0.07123177897623975,0.024977728966966435,0.01647917585890323,0.057505051831658174,0.10330563010990992,0.05406655312648694,0.40447385029584504,0.09752274397577874,0.05406655312648694,0.40447385029584504
Facet vis size predict1 [GB],0.0009236703038640863,2.0748070241307466,0.0002922022360085136,1.1654872041919155,0.00102249745903189,10.24454489366724,0.012347303235250177,0.004935313503510082,0.011633837302236534,0.04452625903910763,0.010471466160668226,0.004935313503510082,0.011633837302236534,0.04452625903910763,0.010471466160668226,0.004935313503510082,0.011633837302236534,0.04452625903910763,0.0024250396972959475,0.001668606446857259,0.0028770714086511205,0.03445202899620142,0.0008053544052478858,0.0027187170158605944,0.003231540366727202,0.1963808954899366,0.001034801168140946,0.0026859671129762165,0.004303219065851106,0.14073512678189723,0.011474927534576995,0.005139524477335927,0.022361005980248157,0.007001342107762818,0.002925344388697315,0.010372627626787643,0.0009480692906890996,0.00886671563970017,0.0007328608241643139,0.0016077589984721133,0.006193925421670472,0.004577935198735468,0.0016077589984721133,0.006193925421670472,0.00423614649917499,0.003052131402079351,0.005000324399217865,0.019296326335005668,0.010252150095600375,0.03349817067397619,0.0180615662477305,0.010252150095600375,0.03349817067397619
Facet vis size predict2 [GB],0.001891072747845086,4.249697504721816,0.00021849542719829657,0.8773645534031709,0.0010243043554074127,7.835689875822452,0.025280013122885202,0.0101042930052125,0.023818487071421913,0.18237616830302236,0.021437675438790087,0.0101042930052125,0.023818487071421913,0.18237616830302236,0.021437675438790087,0.0101042930052125,0.023818487071421913,0.18237616830302236,0.002493565204094441,0.0017469888139018271,0.0030122211125199173,0.0270538348697095,0.0006022984843946532,0.0027108858499338604,0.0024167644113660173,0.16522527761104544,0.0008291724530039194,0.0025108389533208763,0.004022644209980579,0.0986730418886233,0.011701665440852745,0.005307741894247192,0.016723072381156005,0.00724967894518799,0.003029106033634374,0.010740543592180817,0.0009271090436801989,0.009283242981715772,0.0005756490248299547,0.0016184550025133892,0.0062351320026347275,0.004564558283541953,0.0016184550025133892,0.0062351320026347275,0.00422381601420065,0.003043342222460571,0.005033590261845629,0.01940633170459547,0.01022261969258823,0.02517036800484802,0.018009176273996962,0.01022261969258823,0.02517036800484802
Facet vis size predict3 [GB],0.008772450861384815,10.647779868855206,0.0007231736267361598,2.3897617244700076,0.004168872348168147,22.064943146643515,0.11727271334405819,0.046872552603565536,0.11049098513044257,0.9138394683321847,0.08523796436593478,0.046872552603565536,0.11049098513044257,0.9138394683321847,0.08523796436593478,0.046872552603565536,0.11049098513044257,0.9138394683321847,0.009748654043651567,0.00670807192247685,0.011566299513994677,0.06925668874307644,0.0020862670606048273,0.010929704828564353,0.006496156884222671,0.4441183094027445,0.0026824107670285697,0.013497534994474035,0.021624557370642485,0.35363841966411885,0.04717756713615732,0.021399649666245,0.06440373609146186,0.028146564533460122,0.011760372990168669,0.04169969534201487,0.004049177377840315,0.041586734921878504,0.0023378940895843452,0.006462764972791315,0.024897938246525027,0.0184025432317939,0.006462764972791315,0.024897938246525027,0.017028993864950298,0.012270106518523106,0.020099978548134067,0.07961364487959903,0.041215391553795035,0.08265609168415511,0.0726076307474236,0.041215391553795035,0.08265609168415511
Facet vis size predict4 [GB],0.013451788720504442,8.164610357209767,0.0028848642308062756,5.589089713452254,0.01624880676088914,54.18493935246721,0.17982892737461165,0.07187497078882192,0.16942828771980753,1.4013986548262292,0.15248730151965298,0.07187497078882192,0.16942828771980753,1.4013986548262292,0.15248730151965298,0.07187497078882192,0.16942828771980753,1.4013986548262292,0.04179767519731615,0.027454212374485976,0.047337543024863066,0.1951516672752538,0.008131582101719189,0.05112247990373709,0.0182315767702572,1.2464257248186608,,,,,0.18671571916709775,0.0875826190550376,0.25820142958729814,0.11848714897465562,0.049507038943495923,0.1755410685490033,0.005050474968387062,0.058355882131720854,0.009112107476390604,0.02518962977404062,0.0970435795216629,0.07172748234649776,0.02518962977404062,0.0970435795216629,0.06902938356980598,0.050218083739341876,0.07834278675230491,0.3216006214580665,0.16868286980949004,0.3221644806641865,0.2873611466837633,0.16868286980949004,0.3221644806641865
Facet vis size predict5 [GB],,,0.003010143957089074,4.410838219327118,0.016755310014297715,38.01072186645481,,,,,,,,,,,,,0.046179736185065864,0.026962420130055294,0.0464895771020939,0.19165701122510884,,,,,,,,,0.19865055239500612,0.08601373466113515,0.266252705128332,0.14545585152965856,0.060775270301916706,0.21549573793596008,,,0.009537359433223501,0.02597484783693053,0.10006864865572507,0.07315091842064377,0.02597484783693053,0.10006864865572507,0.06933288869251748,0.04931854373135147,0.08078490963409647,0.3257081888470353,0.16566126777122417,0.3322068733805319,0.3057293498516444,0.16566126777122417,0.3322068733805319
Facet vis size predict6 [GB],,,0.011555558704790428,11.224822769607272,0.06700278732337249,87.05766014805035,,,,,,,,,,,,,0.020146067215316667,0.017643710598422176,0.030421922078057054,0.1254170456239939,,,,,,,,,0.7149527154752253,0.412759323100364,1.0647273852275279,0.3569365923600891,0.1491374712890548,0.5288086629591567,,,0.036231698864011036,0.10387083589827055,0.40016458415214345,0.2852112791066307,0.10387083589827055,0.40016458415214345,0.2614141057563314,0.23666800021050105,0.3230508276444804,1.2503911656969064,0.7949689731841276,1.3284615292076571,1.100334798632673,0.7949689731841276,1.3284615292076571
Facet vis size predict7 [GB],,,0.02053603275793047,12.873563689763854,0.11227112567611439,166.40831895542325,,,,,,,,,,,,,,,,,,,,,,,,,1.39765981420696,0.8069049135178424,2.0814322779883025,,,,,,0.06295881686718956,0.17404795830200168,0.6705234270441617,0.495606570569824,0.17404795830200168,0.6705234270441617,0.47696816188836333,0.4626633601223406,0.5413101424769591,2.715988896511508,1.5540883308900875,2.225994945569655,2.151042973304136,1.5540883308900875,2.225994945569655
Facet vis size predict8 [GB],,,0.009536800773519124,5.095278616069425,0.05972192530928032,52.69072462251092,,,,,,,,,,,,,,,,,,,,,,,,,0.7080743999772077,0.30659257886384395,0.7908622147807708,,,,,,0.030756575229967505,0.09258373594510269,0.356680793731253,0.2259729182698564,0.09258373594510269,0.356680793731253,0.2265363106906065,0.17579415495646036,0.2879465854378615,1.0319695237447528,0.5904933373923464,1.1841041129624323,1.0897491480956372,0.5904933373923464,1.1841041129624323
Facet vis size predict9 [GB],,,0.013107388499447177,5.941956773190369,0.0798021058784754,46.084723473358835,,,,,,,,,,,,,,,,,,,,,,,,,0.7569206133732673,0.655486300716205,1.1272256921447112,,,,,,0.03835788304393553,0.12371298753787445,0.47660689147430946,0.3019515858176388,0.12371298753787445,0.47660689147430946,0.052285495229197156,0.040574023005091116,0.06645920692886764,1.6547399638935483,1.2624581915993014,1.5822329887041866,1.1649251226160269,1.2624581915993014,1.5822329887041866
Facet vis size predict10 [GB],,,0.0012952766488678548,0.6388110537904952,0.006759506613401156,3.30300066564921,,,,,,,,,,,,,,,,,,,,,,,,,0.09617071845766133,0.05552202104142204,0.14321988504903205,,,,,,0.0038988457739776252,0.010478906581599105,0.04037020842598787,0.03410177243058764,0.010478906581599105,0.04037020842598787,,,,0.14016227978065862,0.10693470271891868,0.1340204512413123,0.148009830877712,0.10693470271891868,0.1340204512413123
Facet vis size predict11 [GB],,,0.0007686221091799775,0.2737761651553331,0.004456804762701836,1.4155717099465257,,,,,,,,,,,,,,,,,,,,,,,,,0.04755686234056674,0.027455912140826565,0.07082288121776584,,,,,,0.0024099920132299823,0.006909149689112169,0.026617644772747192,0.016863472732231148,0.006909149689112169,0.026617644772747192,,,,0.13862181327329293,0.05287973712224241,0.08836487853217727,0.07319154458517081,0.05287973712224241,0.08836487853217727
Facet size [GB],1.1440762750591578,3.1779896529421054,6.508836514999127,10.170057054686136,16.578875797261816,103.61797373288637,1.332508243001862,1.1424110450976184,1.1424110450976184,3.173364014160051,0.9253529465290709,1.1424110450976184,1.1424110450976184,3.173364014160051,0.9253529465290709,1.1424110450976184,1.1424110450976184,3.173364014160051,2.817090226033508,6.708891141864584,6.708891141864584,6.708891141864584,0.5284516660377208,2.83163829967057,2.83163829967057,2.101779339116429,0.27394934367395435,0.939469628511503,0.939469628511503,0.6616633836510253,39.44870548904942,93.94696285115033,33.82090662641412,10.873491070734984,10.873491070734984,10.873491070734984,0.32142402543205556,2.0089001589503472,10.560405538451752,17.745537427439494,17.745537427439494,23.760912461516444,17.745537427439494,17.745537427439494,12.972431497893957,44.48707646740041,7.117932234784064,53.14713898436502,102.52148723835849,16.403437958137353,43.04918257733567,102.52148723835849,16.403437958137353
Facet size (all pol) [GB],2.2881525501183155,12.711958611768422,13.017673029998255,40.680228218744546,33.15775159452363,414.4718949315455,5.330032972007448,2.2848220901952367,4.5696441803904735,12.693456056640205,3.7014117861162834,2.2848220901952367,4.5696441803904735,12.693456056640205,3.7014117861162834,2.2848220901952367,4.5696441803904735,12.693456056640205,11.268360904134031,13.417782283729167,13.417782283729167,13.417782283729167,2.113806664150883,5.66327659934114,5.66327659934114,4.203558678232858,1.0957973746958174,1.878939257023006,1.878939257023006,1.3233267673020506,157.7948219561977,187.89392570230066,135.28362650565649,43.493964282939935,21.746982141469967,43.493964282939935,1.2856961017282222,4.0178003179006945,42.24162215380701,35.49107485487899,70.98214970975798,95.04364984606578,35.49107485487899,70.98214970975798,51.88972599157583,88.97415293480083,28.471728939136256,212.5885559374601,205.04297447671698,65.61375183254941,172.19673030934268,205.04297447671698,65.61375183254941
