,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Delta W max1 [lambda],311.26961886621245,2.281040999206981,2.2810410001092585,2.036595432772513,1.710357131244181,1.510463953011323,4.811464466435048,311.26961886621245,0.37761594736117493,1723.9548121820997,47.17330384055116,47.17330612977443,28.314493066042246,33.117502843031595,28.31449319193438,509.1001668195597,1723.9548121820997,1.9305336007103855,4053.974597201835,165.67283891524875,165.67284537574724,54.47707316912532,66.58308705785244,54.477070717465345,1578.7782853744368,4053.974597201835,4.539755984913719,18332.719305125724,1326.6654922108028,1326.665590137503,545.3532535848333,695.1494493571078,531.3120204575314,4884.611165059041,18332.719305125724,20.52950017068008,40801.8992087538,6505.668852868697,6505.668291349111,2674.190269875191,3408.025199029922,2605.1190941751956,17885.400165689087,40801.8992087538,45.691126495128444,20423.834877521535,1279.4161102870278,1279.4161481734036,525.7959616837356,671.697462516641,512.9027286062112,5736.758943576226,20423.834877521535,22.87119082692706
Delta W max2 [lambda],622.5392377324249,4.562081998413962,4.562082000218517,4.073190865545026,3.420714262488362,3.020927906022646,9.622928932870096,622.5392377324249,1.5104637894446997,2298.6064162427997,62.89773845406822,62.897741506365904,37.752657421389664,44.156670457375455,37.752657589245835,678.8002224260796,2298.6064162427997,3.432059734596241,5405.29946293578,220.89711855366497,220.897127167663,72.63609755883375,88.77744941046991,72.63609428995379,2105.0377138325825,5405.29946293578,8.070677306513279,24443.62574016763,1768.887322947737,1768.8874535166708,727.1376714464443,926.8659324761437,708.4160272767086,6512.814886745388,24443.62574016763,36.49688919232014,54402.5322783384,8674.225137158264,8674.224388465482,3565.587026500255,4544.033598706563,3473.492125566928,23847.20022091878,54402.5322783384,81.22866932467278,27231.77983669538,1705.8881470493702,1705.8881975645381,701.0612822449809,895.5966166888547,683.8703048082816,7649.011924768301,27231.77983669538,40.659894803425885
Delta W max3 [lambda],1245.0784754648498,9.124163996827924,9.124164000437034,8.146381731090052,6.841428524976724,6.041855812045292,19.24585786574019,1245.0784754648498,6.041855157778799,3447.9096243641993,94.34660768110233,94.34661225954886,56.62898613208449,66.23500568606319,56.62898638386876,1018.2003336391194,3447.9096243641993,7.722134402841542,8107.94919440367,331.3456778304975,331.3456907514945,108.95414633825064,133.16617411570488,108.95414143493069,3157.5565707488736,8107.94919440367,18.159023939654876,36665.43861025145,2653.3309844216055,2653.331180275006,1090.7065071696666,1390.2988987142155,1062.6240409150628,9769.222330118082,36665.43861025145,82.11800068272032,81603.7984175076,13011.337705737395,13011.336582698223,5348.380539750382,6816.050398059844,5210.238188350391,35770.800331378174,81603.7984175076,182.76450598051377,40847.66975504307,2558.8322205740556,2558.832296346807,1051.5919233674713,1343.394925033282,1025.8054572124224,11473.517887152451,40847.66975504307,91.48476330770823
Delta W max4 [lambda],2490.1569509296996,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,24.167420631115196,38.49171573148038,2490.1569509296996,24.167420631115196,5746.516040606999,157.24434613517056,157.24435376591475,94.38164355347415,110.39167614343864,94.38164397311459,1697.000556065199,5746.516040606999,21.450373341226506,13513.248657339449,552.2427963841625,552.2428179191575,181.5902438970844,221.9436235261748,181.59023572488448,5262.594284581456,13513.248657339449,50.441733165707994,61109.064350419074,4422.218307369342,4422.218633791676,1817.8441786161109,2317.164831190359,1771.0400681917715,16282.037216863471,61109.064350419074,228.10555745200088,136006.330695846,21685.56284289566,21685.560971163704,8913.967566250638,11360.083996766407,8683.73031391732,59618.00055229696,136006.330695846,507.6791832792049,68079.44959173845,4264.720367623426,4264.720493911345,1752.6532056124522,2238.991541722137,1709.6757620207038,19122.52981192075,68079.44959173845,254.12434252141176
Delta W max5 [lambda],,,,,,,,,,8045.122456849799,220.14208458923878,220.14209527228067,132.1343009748638,154.54834660081409,132.13430156236043,2375.8007784912784,8045.122456849799,42.04273174880395,18918.54812027523,773.1399149378274,773.1399450868205,254.22634145591815,310.7210729366447,254.22633001483825,7367.631998414038,18918.54812027523,98.86579700478767,85552.69009058671,6191.10563031708,6191.106087308347,2544.981850062555,3244.030763666503,2479.45609546848,22794.85210360886,85552.69009058671,447.0868926059217,190408.8629741844,30359.787980053923,30359.785359629186,12479.554592750892,15904.11759547297,12157.222439484247,83465.20077321574,190408.8629741844,995.0511992272416,95311.22942843383,5970.608514672796,5970.6086914758835,2453.714487857433,3134.5881584109916,2393.5460668289857,26771.541736689054,95311.22942843383,498.08371134196705
Delta W max6 [lambda],,,,,,,,,,12642.335289335399,345.9375614973752,345.9375782850125,207.63961581764312,242.861687515565,207.6396167408521,3733.401223343438,12642.335289335399,103.81980697153628,29729.147046146787,1214.9341520451574,1214.9341994221465,399.4985365735857,488.27597175758456,399.49851859474586,11577.707426079203,29729.147046146787,244.1379885220267,134439.94157092198,9728.880276212554,9728.880994341689,3999.2571929554438,5097.762628618791,3896.2881500218973,35820.481877099635,134439.94157092198,1104.0308980676841,299213.9275308612,47708.23825437045,47708.234136560146,19610.728645751402,24992.184792886095,19104.206690618103,131159.6012150533,299213.9275308612,2457.1672470713515,149774.7891018246,9382.384808771536,9382.38508660496,3855.837052347395,4925.781391788701,3761.2866764455484,42069.56558622565,149774.7891018246,1229.961817803633
Delta W max7 [lambda],,,,,,,,,,17239.548121820997,471.73303840551165,471.7330612977443,283.14493066042246,331.17502843031593,283.1449319193438,5091.001668195597,17239.548121820997,193.05336007103855,40539.74597201835,1656.7283891524874,1656.7284537574726,544.7707316912532,665.8308705785244,544.7707071746535,15787.782853744367,40539.74597201835,453.97559849137195,183327.19305125723,13266.654922108028,13266.65590137503,5453.532535848332,6951.494493571078,5313.120204575314,48846.111650590414,183327.19305125723,2052.950017068008,408018.992087538,65056.68852868697,65056.68291349111,26741.90269875191,34080.25199029922,26051.190941751956,178854.00165689088,408018.992087538,4569.112649512844,204238.34877521536,12794.161102870277,12794.161481734036,5257.959616837356,6716.97462516641,5129.027286062112,57367.58943576225,204238.34877521536,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,20687.4577461852,566.0796460866139,566.0796735572932,339.77391679250695,397.4100341163791,339.77391830321255,6109.202001834717,20687.4577461852,277.99683850229553,48647.69516642202,1988.0740669829847,1988.074144508967,653.7248780295038,798.9970446942293,653.7248618275756,18945.339424493242,48647.69516642202,653.7248618275756,219992.63166150867,15919.985906529633,15919.987081650037,6544.239043017999,8341.793392285294,6375.744245490378,58615.33398070849,219992.63166150867,2956.248024577931,489622.7905050456,78068.02623442437,78068.01949618933,32090.283238502292,40896.302388359065,31261.429130102348,214624.80198826906,489622.7905050456,6579.522215298495,245086.0185302584,15352.993323444332,15352.993778080843,6309.551540204828,8060.369550199693,6154.832743274534,68841.1073229147,245086.0185302584,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,25284.670578670797,691.8751229947504,691.875156570025,415.27923163528624,485.72337503113,415.2792334817042,7466.802446686876,25284.670578670797,415.2792278861451,59458.294092293574,2429.8683040903147,2429.868398844293,976.5519540881068,976.5519540881068,976.5519540881068,23155.414852158407,59458.294092293574,976.5519540881068,268879.88314184395,19457.76055242511,19457.761988683378,7998.5143859108875,10195.525257237581,7792.576300043795,71640.96375419927,268879.88314184395,4416.1235922707365,598427.8550617225,95416.4765087409,95416.46827312029,39221.457291502804,49984.36958577219,38208.413381236205,262319.2024301066,598427.8550617225,9828.668988285406,299549.5782036492,18764.769617543072,18764.77017320992,7711.67410469479,9851.562783577401,7522.573352891097,84139.1311724513,299549.5782036492,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,29881.883411156396,817.6705999028869,817.6706395827567,580.0180951467647,580.0180951467647,580.0180951467647,8824.402891539035,29881.883411156396,580.0180951467647,70268.89301816514,2871.6625411976447,2871.662653179619,1363.944464800744,1363.944464800744,1363.944464800744,27365.49027982357,70268.89301816514,1363.944464800744,317767.1346221792,22995.53519832058,22995.53689571672,9452.789728803777,12049.257122189869,9209.408354597212,84666.59352769004,317767.1346221792,6167.974273502104,707232.9196183992,112764.92678305742,112764.91705005126,46352.631344503316,59072.436783185316,45155.39763237006,310013.6028719442,707232.9196183992,13727.6451158697,354013.13787703996,22176.545911641813,22176.546568338996,9113.796669184752,11642.75601695511,8890.31396250766,99437.15502198791,354013.13787703996,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,34479.096243641994,943.4660768110233,943.4661225954886,772.2134402841542,772.2134402841542,772.2134402841542,10182.003336391193,34479.096243641994,772.2134402841542,81079.4919440367,3313.4567783049747,3313.456907514945,1815.9023939654878,1815.9023939654878,1815.9023939654878,31575.565707488735,81079.4919440367,1815.9023939654878,366654.38610251446,26533.309844216055,26533.31180275006,10907.065071696665,13902.988987142156,10626.240409150629,97692.22330118083,366654.38610251446,8211.800068272032,816037.984175076,130113.37705737395,130113.36582698222,53483.80539750382,68160.50398059844,52102.38188350391,357708.00331378175,816037.984175076,18276.450598051375,408476.6975504307,25588.322205740555,25588.322963468072,10515.919233674713,13433.94925033282,10258.054572124223,114735.1788715245,408476.6975504307,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],51.84058969878098,0.9238131901923227,0.923813190466726,0.5406549515020495,0.47425234156381213,0.43201214130575066,2.221279623740516,51.84058969878098,0.16675796919282154,66.08516352964814,1.1138098835646155,1.1138099241595885,0.7451409855862432,0.8381698045859575,0.7451409880736986,1.495523865447302,66.08516352964814,0.24736096700338506,32.70585475230759,1.1593815008482309,1.159381534805033,1.2688654962832155,1.4753097301288889,1.2688654533902362,1.4178079199970144,32.70585475230759,0.12374838575339467,10.52146767644403,1.0624355813588442,1.0624356402558064,0.7478731673858428,0.8973638152017456,0.7333692069482891,3.884490770403476,10.52146767644403,0.040206558978108056,5.682673970560674,1.0409289521061504,1.0409288846321092,0.7327179183718449,0.8790402820615026,0.7184627953339656,3.054994189575058,5.682673970560674,0.02178140887010416,9.906668245235307,0.8978869643754324,0.8978869843409841,0.631950610196037,0.759507551590369,0.6202813578281353,3.8063493431687125,9.906668245235307,0.037870482843733844
W kernel support pred1 [uv-pixels],88.10132098157902,1.5548566977816223,1.554856698243702,0.9097594392868599,0.7979880274463056,0.726892121057601,3.740864427955654,88.10132098157902,0.4719433070599293,90.16665144334496,1.5103741684487693,1.5103742235145219,1.0103316509571687,1.136502166404317,1.0103316543307024,2.0282010944371196,90.16665144334496,0.4546068283389465,44.51948100598907,1.5721912293819862,1.5721912754442482,1.7207095133912498,2.000776773965893,1.7207094552042193,1.9227659132911756,44.51948100598907,0.2273957447535556,14.290327198949884,1.440687446580687,1.4406875264705616,1.0140370896027036,1.2167873116525787,0.9943665954411968,5.270725390920167,14.290327198949884,0.07387268535099338,7.712971060798133,1.411515260240984,1.411515168717798,0.993483311450295,1.1919347507252243,0.9741504506488673,4.144558457935323,7.712971060798133,0.04001807118720107,13.454236466708023,1.217496872315615,1.2174968993954094,0.8568254820330091,1.0298159305324879,0.841000461121561,5.164624261457387,13.454236466708023,0.06958023069500174
W kernel support pred2 [uv-pixels],150.32028673808182,2.617784750795152,2.617784751573676,1.5311911361883586,1.3429866993230715,1.2232835081278053,6.303545491562414,150.32028673808182,1.3364428326178834,112.4976096054238,1.8748274622139431,1.8748275305850521,1.2540080729193444,1.410643837067064,1.254008077107368,2.5178215472478844,112.4976096054238,0.7001834252893276,55.437892928021455,1.9515818575953938,1.9515819147885418,2.1359932510429673,2.4837660738290244,2.135993178792109,2.386893663769196,55.437892928021455,0.35018399199615297,17.76232861213499,1.7883034425342637,1.7883035417256536,1.2586081380757443,1.5103180012283433,1.2341885420362937,6.5458805751321965,17.76232861213499,0.11374755527108033,9.581438733678628,1.7520833670624565,1.7520832534281063,1.2330920080958863,1.479463229661439,1.209091724372707,5.146577215213579,9.581438733678628,0.061616574227208426,16.721991187088065,1.5111989333582865,1.5111989669783348,1.0634450370402226,1.2781966233424873,1.043800380524553,6.414033215240733,16.721991187088065,0.10713764403280973
W kernel support pred3 [uv-pixels],257.83948650180565,4.40931251774326,4.409312519055902,2.57791276626298,2.260850097307559,2.059214345991274,10.630174742896056,257.83948650180565,3.788984637929831,153.87506062187435,2.5428407211077984,2.5428408138808236,1.7005545487814175,1.9130467659770471,1.700554554462698,3.4154270522037296,153.87506062187435,1.2873121222810928,75.58836487425492,2.6469906075511016,2.6469906851590084,2.897235316352231,3.3692063742709855,2.8972352183050307,3.2377325037414653,75.58836487425492,0.6436425174912901,24.144977429954615,2.4254379254817198,2.42543806007034,1.7067947921894633,2.0482723021828777,1.6736684033437803,8.885773820591035,24.144977429954615,0.20901578489978515,13.011987690963144,2.376292782786177,2.3762926286027275,1.6721809093763287,2.006411767232082,1.639623708872467,6.984731306140302,13.011987690963144,0.11321422670188461,22.728303927718347,2.049467466956795,2.049467512569281,1.4420567074814759,1.7333678017366507,1.415410127854679,8.706621725243611,22.728303927718347,0.19686802934455488
W kernel support pred4 [uv-pixels],445.32610945220534,9.184711095011886,9.184711095011886,5.842695255920037,5.842695255920037,5.842695255920037,17.946303602262724,445.32610945220534,10.767336770701792,228.92053145856664,3.7339101543463125,3.7339102906691064,2.4964816326653185,2.8086124863907855,2.4964816410101243,5.016352032511764,228.92053145856664,2.7741230716750493,111.91045312272352,3.8869539532106576,3.886954067254812,4.254706694758816,4.9484095840332385,4.254706550663485,4.755155579510486,111.91045312272352,1.3862460638117227,35.57903467429398,3.5614004167207005,3.561400614477702,2.5056474716358923,3.007263276640169,2.4569908731319496,13.065388739958523,35.57903467429398,0.4499376360249123,19.145320867297563,3.4891901068805766,3.4891898803371637,2.4548060366610542,2.9457673499944264,2.4069863310215545,10.266577882220986,19.145320867297563,0.24367288335199153,33.48571560994978,3.009019072138675,3.009019139147193,2.116819620691777,2.5446789621085433,2.0776861686656973,12.801564834209897,33.48571560994978,0.4237801570386919
W kernel support pred5 [uv-pixels],,,,,,,,,,297.9469804207112,4.809850474115896,4.809850649819483,3.215211073952062,3.6173953233368827,3.215211084703966,6.463016601701299,297.9469804207112,4.602401107953138,145.10671498850104,5.007109144878265,5.007109291872931,5.4811369505453325,6.375421254802158,5.48113676480041,6.126274308702057,145.10671498850104,2.2985504263744887,45.96074309999651,4.587511091718934,4.587511346592755,3.2270208588784017,3.8733772622959273,3.1643293031027424,16.848470282644328,45.96074309999651,0.7456659361908637,24.70220618658938,4.494445616744908,4.49444532477584,3.1615142728758605,3.794131972471311,3.0999019071301253,13.23555103607765,24.70220618658938,0.4037683263417485,43.25065012266939,3.8756398464229007,3.8756399327726188,2.7260608554297785,3.2773115836509015,2.6756451184328425,16.50783661615993,43.25065012266939,0.7023034471278886
W kernel support pred6 [uv-pixels],,,,,,,,,,425.684666306095,6.760204572251651,6.760204819428085,4.517482803268435,5.083005501915763,4.517482818385908,9.086427337264695,425.684666306095,9.09397381662716,206.10175968718326,7.037712827660578,7.0377130344625565,7.704655320469281,8.963140985318717,7.704655059113182,8.612495071547562,206.10175968718326,4.536666640298325,64.89299885963469,6.447432763535683,6.4474331220620655,4.534087719504938,5.442990369472275,4.445942302534888,23.722116919062724,64.89299885963469,1.4702310034630404,34.81039978507779,6.3165211958072796,6.316520785111924,4.4419843682750875,5.331545126905225,4.355358363587482,18.62676292551306,34.81039978507779,0.7958660060011038,61.05304255870578,5.4461723596106015,5.446172481048764,3.829786356983611,4.604798799590618,3.7589140757215684,23.241557801375926,61.05304255870578,1.3846834980730496
W kernel support pred7 [uv-pixels],,,,,,,,,,544.9022214669649,8.540555185176629,8.540555497684945,5.705663650295218,6.420388129363206,5.705663669399999,11.482231905064634,544.9022214669649,14.525154584862845,262.60575567135703,8.891421294593272,8.891421556068858,9.734738047961466,11.32629814696103,9.734737717469756,10.882815248893905,262.60575567135703,7.2380628455856675,82.28986305590534,8.145125214091326,8.145125667354565,5.726648233393197,6.875390866660088,5.615254672842067,30.01294587268241,82.28986305590534,2.343322214655387,44.07328988258617,7.979623658981824,7.979623139777248,5.61025289199174,6.734526179422608,5.5007816232482964,23.557567197409437,44.07328988258617,1.2680992060236433,77.40655973521646,6.879412888159099,6.8794130416564485,4.836648566510382,5.816010699751188,4.747097561521434,29.403954800850205,77.40655973521646,2.206893874136743
