,Ingest (Low) [],ICAL (Low) [],RCAL (Low) [],DPrepA (Low) [],DPrepA_Image (Low) [],DPrepB (Low) [],DPrepC (Low) [],DPrepD (Low) [],Fast_Img (Low) [],Ingest (Mid1) [],ICAL (Mid1) [],RCAL (Mid1) [],DPrepA (Mid1) [],DPrepA_Image (Mid1) [],DPrepB (Mid1) [],DPrepC (Mid1) [],DPrepD (Mid1) [],Fast_Img (Mid1) [],Ingest (Mid2) [],ICAL (Mid2) [],RCAL (Mid2) [],DPrepA (Mid2) [],DPrepA_Image (Mid2) [],DPrepB (Mid2) [],DPrepC (Mid2) [],DPrepD (Mid2) [],Fast_Img (Mid2) [],Ingest (Mid5A) [],ICAL (Mid5A) [],RCAL (Mid5A) [],DPrepA (Mid5A) [],DPrepA_Image (Mid5A) [],DPrepB (Mid5A) [],DPrepC (Mid5A) [],DPrepD (Mid5A) [],Fast_Img (Mid5A) [],Ingest (Mid5B) [],ICAL (Mid5B) [],RCAL (Mid5B) [],DPrepA (Mid5B) [],DPrepA_Image (Mid5B) [],DPrepB (Mid5B) [],DPrepC (Mid5B) [],DPrepD (Mid5B) [],Fast_Img (Mid5B) [],Ingest (Mid5C) [],ICAL (Mid5C) [],RCAL (Mid5C) [],DPrepA (Mid5C) [],DPrepA_Image (Mid5C) [],DPrepB (Mid5C) [],DPrepC (Mid5C) [],DPrepD (Mid5C) [],Fast_Img (Mid5C) []
AW kernel support bw1 [uv-pixels],,12.919566552653546,12.919566552617647,9.655370000890937,9.811807383649406,9.434107791275354,13.819179953258379,,9.012365421190967,,10.257692337561135,10.257692337561135,10.689496250664648,10.689496250664648,10.689496250664648,9.746289410658912,,9.011474206164738,,9.688308363959882,9.688308363959882,9.449439818215108,9.449439818215108,13.76661547074393,9.449439818215108,,9.00287225416045,,9.20415741685922,9.20415741685922,9.731576974323966,9.162366914513022,9.731576974323966,9.731576974323966,,9.000303171207122,,9.117481293352109,9.117481293352109,9.047871047512865,9.220076185068113,9.220076185068113,9.220076185068113,,9.000088968783672,,9.105263901087637,9.105263901087637,9.651592675250363,9.651592675250363,9.651592675250363,9.651592675250363,,9.000268963120133
AW kernel support bw2 [uv-pixels],,12.919566552653546,12.919566552617647,9.655370000890937,9.811807383649406,9.434107791275354,13.819179953258379,,9.098685588855993,,10.879071528620432,10.879071528620432,11.502778288115085,11.502778288115085,10.945896716532982,10.127706957994118,,9.027195402175025,,10.04152740881161,10.04152740881161,9.684100131474844,9.684100131474844,13.76661547074393,9.684100131474844,,9.006810136127571,,9.312749205923907,9.312749205923907,10.105859849234305,9.249008878863776,10.105859849234305,10.105859849234305,,9.000718777204971,,9.180388588267535,9.180388588267535,9.07363966482532,9.33699191454627,9.33699191454627,9.33699191454627,,9.000210919874016,,9.161682051118625,9.161682051118625,9.986841748183254,9.986841748183254,9.986841748183254,9.986841748183254,,9.000637670452516
AW kernel support bw3 [uv-pixels],,12.919566552653546,12.919566552617647,9.655370000890937,9.811807383649406,9.434107791275354,13.819179953258379,,9.765060398505902,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,10.98742787657206,,9.09159900678488,,10.840672774902169,10.840672774902169,10.223972382911171,10.223972382911171,13.76661547074393,10.223972382911171,,9.022985963101268,,9.56756014406888,9.56756014406888,10.950291072798677,9.453056897210786,10.950291072798677,10.950291072798677,,9.002426761620296,,9.329134087114259,9.329134087114259,9.13495764924927,9.610960342812596,9.610960342812596,9.610960342812596,,9.000712053006012,,9.29523121317517,9.29523121317517,10.747176641362683,10.747176641362683,10.747176641362683,10.747176641362683,,9.00215291033084
AW kernel support bw4 [uv-pixels],,12.919566552653546,12.919566552617647,9.655370000890937,9.811807383649406,9.434107791275354,13.819179953258379,,12.20657554837722,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,12.915088371190896,,9.417842577618284,,12.449810128794004,12.44981012422759,11.099136949474467,11.480038448358172,13.76661547074393,11.480038448358172,,9.106134094632775,,10.18483546196482,10.18483546196482,11.976300936411766,9.951372908247157,11.792729917446895,12.846698387919691,,9.011239863432317,,9.695730528351268,9.695730528351268,9.288387570521843,10.272672121294898,10.272672121294898,10.272672121294898,,9.00329808870511,,9.625223499940308,9.625223499940308,11.20774409640079,12.470288168555244,11.07931096960443,12.470288168555244,,9.009971677064238
AW kernel support bw5 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,14.952214324943322,,10.108516011684815,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,12.859089686498688,,9.288882282739207,,10.89630669721841,10.89630669721841,11.976300936411766,10.531957346238618,11.792729917446895,14.85389593000168,,9.030837042511363,,10.128302895126511,10.128302895126511,9.473515359917757,11.03241392994616,11.03241392994616,11.03241392994616,,9.009052606204317,,10.016036809137413,10.016036809137413,11.20774409640079,12.811956719199008,11.07931096960443,14.310453762919284,,9.027360086528493
AW kernel support bw6 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,19.059624106493338,,12.794544141058735,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,15.744302919488856,,10.078757076405587,,12.472663326263502,12.472663326263502,11.976300936411766,11.837352424030978,11.792729917446895,18.906556399253027,,9.119297078368701,,11.118973355136184,11.118973355136184,9.912953015402984,12.707193495960663,11.881536794718532,12.707193495960663,,9.035120513834231,,10.916075027812555,10.916075027812555,11.20774409640079,12.811956719199008,11.07931096960443,18.056366574208397,,9.105896352904299
AW kernel support bw7 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,23.07298001335896,,17.087425660823286,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,18.646191528366863,,11.54943954296691,,13.002406170083606,13.002406077069082,11.976300936411766,13.243246948125556,11.792729917446895,22.870447827574708,,9.300062311710466,,12.20817448039641,12.20817448039641,10.418319986295824,14.474135142946551,11.881536794718532,14.474135142946551,,9.088898480911633,,11.38605066039122,11.386050563211237,11.20774409640079,12.811956719199008,11.07931096960443,21.742721288585397,,9.26662724898883
AW kernel support bw8 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,25.999507934663086,,21.1478068587102,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,20.793755005667034,,13.106889365404083,,13.002406170083606,13.002406077069082,11.976300936411766,14.327512728069152,11.792729917446895,25.76233796747083,,9.513241988589046,,13.060417652284302,13.060417652284302,10.827950504149428,15.818667407872683,11.881536794718532,15.818667407872683,,9.15321257194163,,11.38605066039122,11.386050563211237,11.20774409640079,12.811956719199008,11.07931096960443,24.440256288228642,,9.456592562972377
AW kernel support bw9 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,29.79310729463404,,27.453409685583765,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,23.603659985679087,,15.728976792382493,,13.002406170083606,13.002406077069082,11.976300936411766,15.788134334705195,11.792729917446895,29.5121710628882,,9.9186692733526,,14.22161563050574,14.22161563050574,11.403524272139089,17.61184972733624,11.881536794718532,17.61184972733624,,9.27816061048529,,11.38605066039122,11.386050563211237,11.20774409640079,12.811956719199008,11.07931096960443,27.944576746578,,9.819025711354973
AW kernel support bw10 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,33.473683904931534,,34.61245833139215,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,26.349475299778977,,18.886974882761013,,13.002406170083606,13.002406077069082,11.976300936411766,17.250504597536217,11.792729917446895,33.15111422588958,,10.475711891424412,,15.3961602951004,15.3961602951004,12.003467360689239,19.391720999993108,11.881536794718532,19.391720999993108,,9.455290191585169,,11.38605066039122,11.386050563211237,11.20774409640079,12.811956719199008,11.07931096960443,31.350054839199082,,10.319226546973004
AW kernel support bw11 [uv-pixels],,,,,,,,,,,11.953694964344054,11.953694964206795,11.558231952453218,12.382206159479336,10.945896716532982,37.05386238525481,,42.510896973391816,,12.449810128794004,12.44981012422759,11.099136949474467,11.953636201816444,13.76661547074393,29.033432827452103,,22.49816304585242,,13.002406170083606,13.002406077069082,11.976300936411766,18.705389849641314,11.792729917446895,36.69133190621243,,11.19068195031554,,16.57402357541746,16.57402357541746,12.620466814041835,21.151036066701707,11.881536794718532,21.151036024512145,,9.69141547214494,,11.38605066039122,11.386050563211237,11.20774409640079,12.811956719199008,11.07931096960443,34.66626108654867,,10.964514246034108
-- Data --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapshot vis size0 [GB],2.0663774184488966,2076.1197844018243,2076.1197844018243,76.89648991773515,384.4824495886758,768.9648991773516,2.0663774184488966,2.0663774184488966,1.120917951035858,2.442049601295063,4001.054066761831,4001.054066761831,400.1054066761831,2000.5270333809156,4001.054066761831,2.442049601295063,2.442049601295063,3.334211722301526,2.442049601295063,4001.054066761831,4001.054066761831,250.85816533901715,1254.2908266950858,2508.5816533901716,2.442049601295063,2.442049601295063,2.436426514746712,2.442049601295063,4001.054066761831,4001.054066761831,176.5463573683897,882.7317868419485,1765.463573683897,2.442049601295063,2.442049601295063,1.7146829881658927,2.442049601295063,2176.23641013007,2176.23641013007,80.60173266279324,403.0086633139662,806.0173266279324,2.442049601295063,2.442049601295063,0.7828335888911214,2.442049601295063,4001.054066761831,4001.054066761831,303.50255584184634,1517.512779209232,3035.025558418464,2.442049601295063,2.442049601295063,2.9477282051979814
Snapshot vis size1 [GB],0.5579727755026435,560.6034541590129,560.6034541590129,20.76394540645762,103.81972703228811,207.63945406457623,0.5579727755026435,0.5579727755026435,0.3026754428625603,0.20103492256172145,329.37561712512445,329.37561712512445,32.93756171251244,164.68780856256222,329.37561712512445,0.20103492256172145,0.20103492256172145,0.27447968093760367,0.20103492256172145,329.37561712512445,329.37561712512445,20.651198819286975,103.25599409643488,206.51198819286975,0.20103492256172145,0.20103492256172145,0.20057201764439048,0.20103492256172145,329.37561712512445,329.37561712512445,14.533686483389275,72.66843241694637,145.33686483389275,0.20103492256172145,0.20103492256172145,0.1411564947579381,0.20103492256172145,179.15259295080799,179.15259295080799,6.635312843609755,33.17656421804878,66.35312843609756,0.20103492256172145,0.20103492256172145,0.0644445918862505,0.20103492256172145,329.37561712512445,329.37561712512445,24.985001442473965,124.92500721236983,249.85001442473967,0.20103492256172145,0.20103492256172145,0.24266350329277253
Snapshot vis size2 [GB],0.5714303750127617,574.1245023199465,574.1245023199465,21.264745577717488,106.32372788858746,212.6474557771749,0.5714303750127617,0.5714303750127617,0.3099755927451826,0.11276063219526221,184.7470197887176,184.7470197887176,18.47470197887176,92.3735098943588,184.7470197887176,0.11276063219526221,0.11276063219526221,0.15395584982393132,0.11276063219526221,184.7470197887176,184.7470197887176,11.583272223451203,57.91636111725602,115.83272223451203,0.11276063219526221,0.11276063219526221,0.11250098849525525,0.11276063219526221,184.7470197887176,184.7470197887176,8.151955168344253,40.75977584172127,81.51955168344254,0.11276063219526221,0.11276063219526221,0.0791747791107564,0.11276063219526221,100.48681782813826,100.48681782813826,3.721751731115608,18.608758655578043,37.21751731115609,0.11276063219526221,0.11276063219526221,0.03614701779203673,0.11276063219526221,184.7470197887176,184.7470197887176,14.014105221882192,70.07052610941096,140.14105221882193,0.11276063219526221,0.11276063219526221,0.13611013297258942
Snapshot vis size3 [GB],0.7158703456837634,719.24546526271,719.24546526271,26.63981726077814,133.1990863038907,266.3981726077814,0.7158703456837634,0.7158703456837634,0.3883278601125598,0.20206376030684187,331.0612648867297,331.0612648867297,33.10612648867297,165.53063244336485,331.0612648867297,0.20206376030684187,0.20206376030684187,0.2758843874056081,0.20206376030684187,331.0612648867297,331.0612648867297,20.756885595278572,103.78442797639286,207.56885595278573,0.20206376030684187,0.20206376030684187,0.2015984863779716,0.20206376030684187,331.0612648867297,331.0612648867297,14.6080656262731,73.04032813136551,146.08065626273103,0.20206376030684187,0.20206376030684187,0.1418788922793502,0.20206376030684187,180.06944335378907,180.06944335378907,6.669270427780695,33.34635213890348,66.69270427780695,0.20206376030684187,0.20206376030684187,0.06477440039790897,0.20206376030684187,331.0612648867297,331.0612648867297,25.112867348647622,125.56433674323812,251.12867348647623,0.20206376030684187,0.20206376030684187,0.24390538389923339
Snapshot vis size4 [GB],0.2744610853519361,275.75508920111844,275.75508920111844,10.213571777423946,51.06785888711973,102.13571777423947,0.2744610853519361,0.2744610853519361,0.1488829459154189,0.28354772092006336,464.5645859554319,464.5645859554319,46.45645859554319,232.28229297771594,464.5645859554319,0.28354772092006336,0.28354772092006336,0.3871371549628599,0.28354772092006336,464.5645859554319,464.5645859554319,29.127279404294285,145.63639702147142,291.27279404294285,0.28354772092006336,0.28354772092006336,0.2828948212514917,0.28354772092006336,464.5645859554319,464.5645859554319,20.498894552345938,102.49447276172971,204.98894552345942,0.28354772092006336,0.28354772092006336,0.19909278383903636,0.28354772092006336,252.68400525050765,252.68400525050765,9.358711463773355,46.793557318866775,93.58711463773355,0.28354772092006336,0.28354772092006336,0.09089523811147665,0.28354772092006336,464.5645859554319,464.5645859554319,35.23984850951921,176.19924254759607,352.39848509519214,0.28354772092006336,0.28354772092006336,0.34226234144975
Snapshot vis size5 [GB],,,,,,,,,,0.14918149329720887,244.41895861814703,244.41895861814703,24.441895861814704,122.20947930907352,244.41895861814703,0.14918149329720887,0.14918149329720887,0.20368246551512253,0.14918149329720887,244.41895861814703,244.41895861814703,15.324584599439095,76.62292299719549,153.24584599439098,0.14918149329720887,0.14918149329720887,0.1488379865773709,0.14918149329720887,244.41895861814703,244.41895861814703,10.784977182458476,53.92488591229238,107.84977182458476,0.14918149329720887,0.14918149329720887,0.10474765482660689,0.14918149329720887,132.94332648230855,132.94332648230855,4.923850373309869,24.619251866549344,49.23850373309869,0.14918149329720887,0.14918149329720887,0.047822240683423466,0.14918149329720887,244.41895861814703,244.41895861814703,18.540558912478673,92.70279456239336,185.40558912478673,0.14918149329720887,0.14918149329720887,0.18007271238574793
Snapshot vis size6 [GB],,,,,,,,,,0.22778470750921964,373.2024647831055,373.2024647831055,37.32024647831055,186.60123239155274,373.2024647831055,0.22778470750921964,0.22778470750921964,0.31100205398592123,0.22778470750921964,373.2024647831055,373.2024647831055,23.399055362243356,116.99527681121678,233.99055362243357,0.22778470750921964,0.22778470750921964,0.22726020828363638,0.22778470750921964,373.2024647831055,373.2024647831055,16.467544456775286,82.33772228387645,164.6754445677529,0.22778470750921964,0.22778470750921964,0.15993883282439136,0.22778470750921964,202.99070661361935,202.99070661361935,7.518210150028943,37.59105075014472,75.18210150028943,0.22778470750921964,0.22778470750921964,0.0730196143351846,0.22778470750921964,373.2024647831055,373.2024647831055,28.30951544721818,141.5475772360909,283.0951544721818,0.22778470750921964,0.22778470750921964,0.27495240337527077
Snapshot vis size7 [GB],,,,,,,,,,0.2177020964950142,356.6831148974313,356.6831148974313,35.66831148974313,178.34155744871566,356.6831148974313,0.2177020964950142,0.2177020964950142,0.29723592908119273,0.2177020964950142,356.6831148974313,356.6831148974313,22.363324843293533,111.81662421646767,223.63324843293535,0.2177020964950142,0.2177020964950142,0.2172008135850767,0.2177020964950142,356.6831148974313,356.6831148974313,15.73862877612065,78.69314388060326,157.38628776120652,0.2177020964950142,0.2177020964950142,0.15285933633374524,0.2177020964950142,194.00557167342157,194.00557167342157,7.185425788450479,35.927128942252395,71.85425788450479,0.2177020964950142,0.2177020964950142,0.0697874905644562,0.2177020964950142,356.6831148974313,356.6831148974313,27.05642942851173,135.28214714255864,270.5642942851173,0.2177020964950142,0.2177020964950142,0.26278197208966064
Snapshot vis size8 [GB],,,,,,,,,,0.06893213805756229,112.93841499351007,112.93841499351007,11.293841499351005,56.46920749675503,112.93841499351007,0.06893213805756229,0.06893213805756229,0.09411534582792505,0.06893213805756229,112.93841499351007,112.93841499351007,7.081014929772745,35.405074648863724,70.81014929772745,0.06893213805756229,0.06893213805756229,0.0687734142633957,0.06893213805756229,112.93841499351007,112.93841499351007,4.9834032335886,24.917016167943004,49.83403233588601,0.06893213805756229,0.06893213805756229,0.04840064034838723,0.06893213805756229,61.42898513995185,61.42898513995185,2.2751584409439998,11.37579220472,22.75158440944,0.06893213805756229,0.06893213805756229,0.022097173209308492,0.06893213805756229,112.93841499351007,112.93841499351007,8.567016848887237,42.83508424443618,85.67016848887236,0.06893213805756229,0.06893213805756229,0.08320601165886252
